number,latitude,longitude,time,step,surface,valid_time,u10,v10,t2m,cape,msl,sp,tcc,depthBelowLandLayer,swvl1
1,25.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-1.2804518,-1.2558727,283.2732,0.0625,102306.69,96413.44,0.22962308,0.0,0.0017623524
1,25.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-1.0504713,-1.2133923,283.531,0.0,102308.44,95742.44,0.22071195,0.0,0.0005263905
1,25.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-0.6368971,-1.5068493,283.57202,0.0625,102305.06,95677.44,0.2112515,0.0,6.862683e-05
1,25.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-0.522151,-1.7646618,283.71655,0.25,102295.31,96175.44,0.2051785,0.0,7.591676e-06
1,25.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-0.61150646,-1.9028454,283.9978,0.5625,102284.19,96667.44,0.19645047,0.0,7.591676e-06
1,25.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-0.7194166,-1.6899548,284.16772,0.625,102275.44,96995.44,0.19570279,0.0,7.591676e-06
1,25.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-0.72381115,-1.1655407,283.78687,0.8125,102268.06,97710.44,0.22231412,0.0,7.591676e-06
1,25.5,18.5,2024-01-01,0 days,0.0,2024-01-01,-0.9044752,-0.56300163,283.48022,0.9375,102260.06,98022.44,0.24895597,0.0,6.862683e-05
1,25.5,19.0,2024-01-01,0 days,0.0,2024-01-01,-0.7750807,-0.23438835,283.32983,0.6875,102256.69,98074.44,0.25582242,0.0,-6.870227e-05
1,25.5,19.5,2024-01-01,0 days,0.0,2024-01-01,-0.490901,-0.13087273,283.03882,0.4375,102251.81,98235.44,0.24892545,0.0,-3.818469e-05
1,25.5,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.09148693,-0.18263054,282.63843,0.375,102246.31,98458.44,0.23966336,0.0,0.0010604481
1,25.0,10.0,2024-01-01,0 days,0.0,2024-01-01,0.590642,0.29393196,283.281,0.0,102361.69,90453.44,0.24378324,0.0,-0.00037387805
1,25.0,10.5,2024-01-01,0 days,0.0,2024-01-01,0.08136463,0.22606087,283.34937,0.0,102344.94,92685.44,0.24678922,0.0,0.00016017957
1,25.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.8859205,-0.07716179,282.4314,0.0,102346.19,93271.44,0.2536099,0.0,7.591676e-06
1,25.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.3073072,-0.3213024,281.34155,0.0,102361.44,92711.44,0.2562344,0.0,7.591676e-06
1,25.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-0.8209791,-0.3056774,280.87085,0.0,102370.06,92842.44,0.23830533,0.0,7.591676e-06
1,25.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.30730724,-0.6215954,280.865,0.0,102359.19,93826.44,0.2503903,0.0,7.591676e-06
1,25.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.2042799,-1.212904,281.14038,0.0,102347.81,94397.44,0.25818753,0.0,0.0090255365
1,25.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.14861584,-1.7495251,281.65796,0.0,102333.94,95038.44,0.25887418,0.0,0.015266381
1,25.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.32000256,-2.0590954,282.11694,0.0625,102318.19,95756.44,0.25505948,0.0,0.011421166
1,25.0,14.5,2024-01-01,0 days,0.0,2024-01-01,-0.909358,-2.0747204,282.48413,0.0,102303.44,96213.44,0.24904752,0.0,5.3368043e-05
1,25.0,15.0,2024-01-01,0 days,0.0,2024-01-01,-1.553401,-1.8672009,283.6853,0.0,102292.94,95805.44,0.23507047,0.0,3.8109254e-05
1,25.0,15.5,2024-01-01,0 days,0.0,2024-01-01,-1.1549635,-1.7954235,283.63257,0.0,102295.06,95319.44,0.22377896,0.0,5.3368043e-05
1,25.0,16.0,2024-01-01,0 days,0.0,2024-01-01,-0.6417799,-1.8383923,283.23022,0.0,102287.56,95822.44,0.21531034,0.0,2.2850465e-05
1,25.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-0.59051037,-1.7885876,283.36108,0.125,102276.94,96653.44,0.21718717,0.0,7.591676e-06
1,25.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-0.8917799,-1.622572,283.83374,0.125,102266.44,97187.44,0.227319,0.0,7.591676e-06
1,25.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.2023268,-1.3530407,284.10132,0.0625,102257.94,97243.44,0.24425626,0.0,7.591676e-06
1,25.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.3429518,-0.99708366,284.00366,0.125,102253.31,97428.44,0.27085233,0.0,7.591676e-06
1,25.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-1.5206861,-0.51563835,283.33765,0.0625,102250.56,97464.44,0.29166532,0.0,7.591676e-06
1,25.0,19.0,2024-01-01,0 days,0.0,2024-01-01,-1.3654127,-0.1211071,282.5681,0.125,102249.94,97483.44,0.28569913,0.0,-7.667113e-06
1,25.0,19.5,2024-01-01,0 days,0.0,2024-01-01,-0.959651,0.08934212,282.0681,0.1875,102247.69,97584.44,0.26877713,0.0,8.388562e-05
1,25.0,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.4230299,0.05467415,281.90015,0.25,102244.69,97745.44,0.25200772,0.0,0.0034713368
1,24.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-0.069514275,-1.0415173,283.02515,0.0,102351.06,88833.44,0.28324246,0.0,-0.00019077258
1,24.5,10.5,2024-01-01,0 days,0.0,2024-01-01,0.11261463,-0.67140007,283.115,0.0,102350.56,91138.44,0.30368924,0.0,7.591676e-06
1,24.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.66668224,-0.59620476,282.66382,0.0,102345.69,92517.44,0.3108151,0.0,7.591676e-06
1,24.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.2936354,-0.6054821,281.47046,0.0,102353.94,92415.44,0.30823636,0.0,7.591676e-06
1,24.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-1.0890455,-0.77882195,280.6599,0.0,102363.94,92218.44,0.29395413,0.0,0.0052260975
1,24.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.37176037,-1.3701305,281.13257,0.0,102358.19,93000.44,0.28144193,0.0,0.015769921
1,24.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.19451427,-2.1845837,281.57397,0.0,102338.31,94266.44,0.28284574,0.0,0.017707787
1,24.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.41668224,-2.68849,281.90796,0.0,102318.19,95056.44,0.27488065,0.0,0.01592251
1,24.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.48943615,-2.7578259,282.1814,0.0,102301.31,95773.44,0.26162076,0.0,0.0030135731
1,24.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-1.1779127,-2.457533,283.19702,0.0,102284.94,96186.44,0.23993802,0.0,7.591676e-06
1,24.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-1.7091627,-2.0796032,283.906,0.0,102277.31,95903.44,0.22611356,0.0,7.591676e-06
1,24.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-1.5773268,-1.8213024,283.47437,0.0,102277.69,95521.44,0.22029996,0.0,7.591676e-06
1,24.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-1.1979322,-1.638197,283.01147,0.0,102274.69,95683.44,0.22696805,0.0,7.591676e-06
1,24.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.1115065,-1.428236,283.34155,0.0,102265.94,96238.44,0.24340177,0.0,7.591676e-06
1,24.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.2887526,-1.2680798,283.63452,0.0,102256.19,96638.44,0.25260282,0.0,7.591676e-06
1,24.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.4884596,-1.3335094,283.88647,0.0,102246.31,96880.44,0.26163602,0.0,7.591676e-06
1,24.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.7365065,-1.225111,283.5818,0.0625,102240.31,97155.44,0.2888577,0.0,7.591676e-06
1,24.5,18.5,2024-01-01,0 days,0.0,2024-01-01,-1.9913893,-0.6650524,283.23608,0.125,102235.06,97218.44,0.28490567,0.0,7.591676e-06
1,24.5,19.0,2024-01-01,0 days,0.0,2024-01-01,-1.9821119,-0.01515007,282.90796,0.0625,102239.81,96876.44,0.24724698,0.0,6.862683e-05
1,24.5,19.5,2024-01-01,0 days,0.0,2024-01-01,-1.4196119,0.31834602,282.0525,0.125,102247.44,96451.44,0.2235806,0.0,7.591676e-06
1,24.5,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.6027174,0.11033821,281.7771,0.125,102246.94,96500.44,0.20378995,0.0,3.8109254e-05
1,24.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-1.9000807,-2.2602673,283.53882,0.0,102288.31,90145.44,0.32178617,0.0,7.591676e-06
1,24.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-1.3497877,-1.8208141,283.82788,0.0,102316.81,90991.44,0.3482449,0.0,7.591676e-06
1,24.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.9826002,-1.2734509,283.35522,0.0,102332.56,91626.44,0.35204434,0.0,7.591676e-06
1,24.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.2853346,-1.1186657,282.15015,0.0,102338.44,91887.44,0.34349942,0.0,7.591676e-06
1,24.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-1.0773268,-1.5874157,281.2068,0.0,102347.19,92115.44,0.32235074,0.0,0.005104027
1,24.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.45476818,-2.4599743,281.49976,0.0,102344.31,92924.44,0.303262,0.0,0.01604458
1,24.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.36443615,-2.90724,281.53296,0.0,102322.56,94377.44,0.26720548,0.0,0.00431057
1,24.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.74431896,-3.042982,281.80054,0.0,102302.06,95062.44,0.2580502,0.0,0.0037307362
1,24.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.9069166,-2.9760876,282.86694,0.0,102282.81,95612.44,0.25203824,0.0,7.591676e-06
1,24.0,14.5,2024-01-01,0 days,0.0,2024-01-01,-1.487483,-2.369154,283.8181,0.0,102266.06,95908.44,0.23922086,0.0,7.591676e-06
1,24.0,15.0,2024-01-01,0 days,0.0,2024-01-01,-1.8771315,-1.7710094,284.1853,0.0,102259.69,95576.44,0.22466397,0.0,7.591676e-06
1,24.0,15.5,2024-01-01,0 days,0.0,2024-01-01,-1.7311354,-1.4184704,283.73804,0.0,102261.81,95151.44,0.21939969,0.0,7.591676e-06
1,24.0,16.0,2024-01-01,0 days,0.0,2024-01-01,-1.4645338,-1.3774548,283.27124,0.0,102260.69,95174.44,0.22719693,0.0,7.591676e-06
1,24.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.4230299,-1.721693,283.0603,0.0,102253.81,95496.44,0.23729825,0.0,7.591676e-06
1,24.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.4742994,-1.818861,283.29663,0.0,102242.94,95948.44,0.24448514,0.0,7.591676e-06
1,24.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.6666822,-1.846693,283.66382,0.0,102228.81,96469.44,0.2642758,0.0,7.591676e-06
1,24.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.978694,-1.4892712,283.58374,0.0,102221.06,96601.44,0.27102017,0.0,7.591676e-06
1,24.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-2.2526197,-0.62257195,283.66772,0.0,102216.81,96538.44,0.2504208,0.0,7.591676e-06
1,24.0,19.0,2024-01-01,0 days,0.0,2024-01-01,-2.3976393,0.031236649,283.72046,0.0,102225.81,95689.44,0.23743558,0.0,7.591676e-06
1,24.0,19.5,2024-01-01,0 days,0.0,2024-01-01,-1.734065,0.17332649,283.00757,0.0,102241.06,95012.44,0.20493436,0.0,7.591676e-06
1,24.0,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.6735182,-0.2929821,282.55444,0.0,102247.06,95328.44,0.18645597,0.0,7.591676e-06
1,23.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-2.5123854,-2.4536266,284.12476,0.0,102241.94,92335.44,0.37207913,0.0,7.591676e-06
1,23.5,10.5,2024-01-01,0 days,0.0,2024-01-01,-2.6432447,-2.7553844,284.18726,0.0,102266.56,91498.44,0.38573575,0.0,7.591676e-06
1,23.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.1769361,-2.237318,283.7771,0.0,102288.81,91829.44,0.39045072,0.0,7.591676e-06
1,23.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.6847486,-1.8330212,282.87476,0.0,102312.81,91842.44,0.37355924,0.0,7.591676e-06
1,23.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-1.3756666,-2.2114391,282.05054,0.0,102323.56,92162.44,0.34978604,0.0,0.005134545
1,23.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.98455334,-2.7329235,281.93726,0.0,102324.31,92918.44,0.31849027,0.0,0.005256615
1,23.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.9157057,-3.1284313,282.0935,0.0,102304.06,94114.44,0.27994657,0.0,7.591676e-06
1,23.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.0787916,-3.1045055,282.56616,0.0,102283.56,94528.44,0.25754666,0.0,7.591676e-06
1,23.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.1373854,-3.0312634,283.4607,0.0,102259.81,95045.44,0.2630856,0.0,7.591676e-06
1,23.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-1.8654127,-2.490736,284.0232,0.0,102242.81,95195.44,0.25447965,0.0,7.591676e-06
1,23.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-2.2697096,-1.6655407,283.56616,0.0,102248.31,94378.44,0.25209928,0.0,7.591676e-06
1,23.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-2.0490065,-1.3134899,283.2068,0.0,102251.19,94109.44,0.25473905,0.0,7.591676e-06
1,23.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-1.5866041,-1.5937634,282.8982,0.0,102248.69,94721.44,0.27320218,0.0,7.591676e-06
1,23.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.4826002,-1.9931774,282.7107,0.0,102239.56,95208.44,0.28180814,0.0,7.591676e-06
1,23.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.4489088,-2.096693,283.07593,0.0,102226.94,95719.44,0.27474332,0.0,7.591676e-06
1,23.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.6217604,-2.1147594,283.49976,0.0,102212.19,96133.44,0.2736752,0.0,7.591676e-06
1,23.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.8419752,-1.8315563,283.76733,0.0,102195.06,96063.44,0.2512753,0.0,7.591676e-06
1,23.5,18.5,2024-01-01,0 days,0.0,2024-01-01,-2.1862135,-0.5898571,284.0681,0.0,102196.19,95514.44,0.24843717,0.0,2.2850465e-05
1,23.5,19.0,2024-01-01,0 days,0.0,2024-01-01,-2.185237,0.14012337,283.79272,0.0,102215.44,94491.44,0.23092008,0.0,7.591676e-06
1,23.5,19.5,2024-01-01,0 days,0.0,2024-01-01,-1.3751783,-0.20997429,283.46265,0.0,102238.31,94324.44,0.19048429,0.0,7.591676e-06
1,23.5,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.5118971,-0.67237663,283.031,0.0,102243.69,94722.44,0.1763699,0.0,7.591676e-06
1,23.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-2.6476393,-2.6132946,284.45093,0.0,102204.81,93677.44,0.41864896,0.0,7.591676e-06
1,23.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-2.8800611,-2.9965954,284.63843,0.0,102221.94,93022.44,0.42785,0.0,7.591676e-06
1,23.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.9625807,-3.1987438,284.2771,0.0,102234.19,92418.44,0.4146359,0.0,7.591676e-06
1,23.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-2.46844,-2.792982,283.37085,0.0,102258.19,92430.44,0.39768338,0.0,7.591676e-06
1,23.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-2.027522,-2.5864391,282.49194,0.0,102290.06,91912.44,0.37162137,0.0,7.591676e-06
1,23.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-1.5577955,-2.9863415,282.2693,0.0,102295.31,92484.44,0.3439877,0.0,7.591676e-06
1,23.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-1.3038893,-3.419447,282.61304,0.0,102280.06,93242.44,0.31749845,0.0,7.591676e-06
1,23.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.234065,-3.457533,283.22046,0.0,102259.06,93536.44,0.29967618,0.0,7.591676e-06
1,23.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.1476393,-3.4624157,283.98022,0.0,102229.69,94387.44,0.30239224,0.0,7.591676e-06
1,23.0,14.5,2024-01-01,0 days,0.0,2024-01-01,-2.3004713,-3.0976696,284.37085,0.0,102201.56,94785.44,0.29271817,0.0,7.591676e-06
1,23.0,15.0,2024-01-01,0 days,0.0,2024-01-01,-2.838069,-2.2343884,283.7439,0.0,102210.69,93757.44,0.29714322,0.0,7.591676e-06
1,23.0,15.5,2024-01-01,0 days,0.0,2024-01-01,-2.5026197,-1.5302868,282.781,0.0,102243.56,92943.44,0.30524564,0.0,7.591676e-06
1,23.0,16.0,2024-01-01,0 days,0.0,2024-01-01,-2.037776,-1.8115368,282.4724,0.0,102240.94,93558.44,0.32378507,0.0,7.591676e-06
1,23.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.6100416,-1.7617321,282.70288,0.0,102227.56,94520.44,0.31464505,0.0,7.591676e-06
1,23.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.6095533,-1.810072,282.97437,0.0,102214.44,94966.44,0.30462003,0.0,7.591676e-06
1,23.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.2199049,-1.9609509,283.2556,0.0,102197.56,95131.44,0.29561734,0.0,7.591676e-06
1,23.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.2086744,-1.716322,283.87866,0.0,102169.81,95547.44,0.27013516,0.0,7.591676e-06
1,23.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-2.0407057,-0.26759148,283.94897,0.0,102170.44,94324.44,0.25658536,0.0,7.591676e-06
1,23.0,19.0,2024-01-01,0 days,0.0,2024-01-01,-1.6432447,0.48973274,282.87476,0.0,102222.81,92085.44,0.2474606,0.0,7.591676e-06
1,23.0,19.5,2024-01-01,0 days,0.0,2024-01-01,-0.6803541,0.017564774,282.72437,0.0,102241.44,92476.44,0.21009183,0.0,7.591676e-06
1,23.0,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.57488537,-0.8808727,282.98218,0.0,102233.81,94865.44,0.18258023,0.0,7.591676e-06
1,22.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-2.508479,-2.8457165,284.76147,0.0,102174.06,94288.44,0.4311154,0.0,7.591676e-06
1,22.5,10.5,2024-01-01,0 days,0.0,2024-01-01,-2.7389479,-3.2485485,285.17358,0.0,102168.69,94460.44,0.43508267,0.0,7.591676e-06
1,22.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.8268385,-3.4565563,284.81226,0.0,102180.94,93850.44,0.42173123,0.0,7.591676e-06
1,22.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-3.1544752,-3.473158,284.6521,0.0,102184.81,93148.44,0.41051602,0.0,7.591676e-06
1,22.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-2.713069,-3.26515,283.7693,0.0,102216.94,92618.44,0.38430142,0.0,7.591676e-06
1,22.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-1.7902174,-3.1650524,282.98608,0.0,102239.06,92366.44,0.37569547,0.0,7.591676e-06
1,22.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-1.3707838,-3.5424938,283.21265,0.0,102228.44,93025.44,0.3584988,0.0,7.591676e-06
1,22.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.1368971,-3.8877087,283.8435,0.0,102208.44,93420.44,0.34636807,0.0,7.591676e-06
1,22.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.1642408,-4.178236,284.82593,0.0,102177.31,94661.44,0.32557034,0.0,7.591676e-06
1,22.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-2.524104,-3.8247204,285.2556,0.0,102144.69,95111.44,0.31479764,0.0,7.591676e-06
1,22.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-3.742854,-3.12599,284.44507,0.0,102153.19,93550.44,0.31934476,0.0,7.591676e-06
1,22.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-3.4030104,-2.4165173,283.47632,0.0,102186.44,92729.44,0.32720304,0.0,7.591676e-06
1,22.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-2.4152174,-1.6132946,282.66968,0.0,102227.06,92526.44,0.32926297,0.0,7.591676e-06
1,22.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.9816236,-1.5581188,282.906,0.0,102213.56,93496.44,0.3200009,0.0,7.591676e-06
1,22.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.5421705,-1.2212048,283.00757,0.0,102204.94,93610.44,0.31194425,0.0,7.591676e-06
1,22.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-0.784358,-1.3667126,283.2478,0.0,102189.44,93579.44,0.3082974,0.0,7.591676e-06
1,22.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-0.43035412,-0.8247204,284.24194,0.0,102155.56,94471.44,0.29428983,0.0,7.591676e-06
1,22.5,18.5,2024-01-01,0 days,0.0,2024-01-01,-1.878108,0.3578968,283.34937,0.0,102156.69,92255.44,0.26738858,0.0,7.591676e-06
1,22.5,19.0,2024-01-01,0 days,0.0,2024-01-01,-1.1959791,0.73143196,282.0193,0.0,102223.94,89748.44,0.25663114,0.0,0.00031276746
1,22.5,19.5,2024-01-01,0 days,0.0,2024-01-01,0.22882557,-0.381361,282.24585,0.0,102235.44,91917.44,0.21599698,0.0,7.591676e-06
1,22.5,20.0,2024-01-01,0 days,0.0,2024-01-01,0.32550526,-1.284193,282.50952,0.0,102227.69,94323.44,0.18813443,0.0,7.591676e-06
1,22.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-2.0856276,-3.07765,285.12476,0.0,102136.44,94959.44,0.40346646,0.0,7.591676e-06
1,22.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-2.3234205,-3.4360485,285.57593,0.0,102127.94,95286.44,0.41166043,0.0,7.591676e-06
1,22.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.6808424,-3.5937634,285.8396,0.0,102116.56,95431.44,0.40639615,0.0,7.591676e-06
1,22.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-3.0158033,-3.6128063,285.68726,0.0,102120.06,94728.44,0.39533353,0.0,7.591676e-06
1,22.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-3.1759596,-3.4555798,285.47437,0.0,102128.44,93693.44,0.37551236,0.0,7.591676e-06
1,22.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-2.18719,-3.256361,284.57397,0.0,102152.06,93268.44,0.3678372,0.0,7.591676e-06
1,22.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-1.3405104,-3.443861,284.24585,0.0,102157.81,93717.44,0.36016202,0.0,7.591676e-06
1,22.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.97332287,-4.081068,284.76147,0.0,102139.94,94394.44,0.34410977,0.0,7.591676e-06
1,22.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.2799635,-4.6430798,285.8767,0.0,102110.56,95650.44,0.31322598,0.0,7.591676e-06
1,22.0,14.5,2024-01-01,0 days,0.0,2024-01-01,-2.7365065,-4.3774548,286.16772,0.0,102076.69,95700.44,0.30916715,0.0,7.591676e-06
1,22.0,15.0,2024-01-01,0 days,0.0,2024-01-01,-4.0651197,-3.794447,285.42163,0.0,102083.44,94055.44,0.30693936,0.0,7.591676e-06
1,22.0,15.5,2024-01-01,0 days,0.0,2024-01-01,-4.4830885,-3.3056774,284.36694,0.0,102100.44,92652.44,0.30523038,0.0,7.591676e-06
1,22.0,16.0,2024-01-01,0 days,0.0,2024-01-01,-3.4899244,-2.4926891,283.54858,0.0,102141.44,92438.44,0.30738187,0.0,7.591676e-06
1,22.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-2.0231276,-0.61671257,282.59546,0.0,102195.06,91397.44,0.31183743,0.0,-3.818469e-05
1,22.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.5060377,-0.14161491,282.73218,0.0,102188.19,91514.44,0.3051541,0.0,-3.818469e-05
1,22.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-0.48113537,-0.17872429,283.18335,0.0,102182.44,91237.44,0.30213284,0.0,0.0009688954
1,22.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-0.11590099,0.46531868,284.1599,0.0,102157.31,91739.44,0.2903378,0.0,7.591676e-06
1,22.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-1.362483,0.9755726,282.51538,0.0,102170.81,89137.44,0.27451444,0.0,0.0001144032
1,22.0,19.0,2024-01-01,0 days,0.0,2024-01-01,-0.1417799,-0.032728195,281.70093,0.0,102226.44,88536.44,0.24404263,0.0,0.000633202
1,22.0,19.5,2024-01-01,0 days,0.0,2024-01-01,1.2166185,-1.1499157,282.0642,0.0,102231.44,91167.44,0.19896817,0.0,7.591676e-06
1,22.0,20.0,2024-01-01,0 days,0.0,2024-01-01,0.08966541,-1.606947,282.5818,0.0,102213.06,93899.44,0.19274259,0.0,7.591676e-06
1,21.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-1.8200026,-3.0522594,285.66968,0.0,102100.56,95414.44,0.37511563,0.0,7.591676e-06
1,21.5,10.5,2024-01-01,0 days,0.0,2024-01-01,-1.831233,-3.422865,285.781,0.0,102088.69,95844.44,0.37337613,0.0,7.591676e-06
1,21.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.199397,-3.5649548,286.10327,0.0,102074.94,96102.44,0.371835,0.0,7.591676e-06
1,21.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-2.73553,-3.5630016,286.47046,0.0,102060.19,96030.44,0.3550961,0.0,7.591676e-06
1,21.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-3.0211744,-3.4443493,286.4646,0.0,102061.94,95133.44,0.32442594,0.0,7.591676e-06
1,21.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-2.7892408,-3.4360485,286.1228,0.0,102078.81,94023.44,0.3261807,0.0,7.591676e-06
1,21.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-1.8488111,-3.542982,285.5681,0.0,102095.06,94127.44,0.31964993,0.0,7.591676e-06
1,21.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.0104322,-4.2641735,285.65405,0.0,102081.94,95146.44,0.31012845,0.0,7.591676e-06
1,21.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.3527174,-4.8769665,286.4685,0.0,102049.31,96274.44,0.30649686,0.0,7.591676e-06
1,21.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-2.631526,-4.7246227,286.7185,0.0,102015.31,96022.44,0.3097012,0.0,7.591676e-06
1,21.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-3.680354,-4.4170055,286.70483,0.0,101979.31,95552.44,0.29287076,0.0,7.591676e-06
